        2178           2           2           2           2           2
           2
  434  0.0574 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  435  0.0437 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  436  0.0335 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  437  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  438  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  439  0.0403 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  440  0.0571 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  441  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  442  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  443  0.0570 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  444  0.0439 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  445  0.0347 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  446  0.0254 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  447  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  448  0.0404 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  449  0.0572 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  450  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  451  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  452  0.0570 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  453  0.0445 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  454  0.0362 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  455  0.0262 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  456  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  457  0.0403 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  458  0.0569 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  459  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  460  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  461  0.0570 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  462  0.0454 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  463  0.0378 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  464  0.0270 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  465  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  466  0.0402 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  467  0.0562 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  468  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  469  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  470  0.0568 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  471  0.0459 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  472  0.0388 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  473  0.0273 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  474  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  475  0.0402 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  476  0.0559 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  477  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  478  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  479  0.0564 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  480  0.0455 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  481  0.0388 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  482  0.0274 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  483  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  484  0.0403 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  485  0.0565 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  486  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  487  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  488  0.0559 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  489  0.0444 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  490  0.0380 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  491  0.0272 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  492  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  493  0.0404 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  494  0.0566 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  495  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  496  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  497  0.0557 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  498  0.0442 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  499  0.0373 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  500  0.0271 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  501  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  502  0.0405 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  503  0.0567 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  504  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  505  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  506  0.0559 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  507  0.0442 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  508  0.0370 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  509  0.0273 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  510  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  511  0.0405 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  512  0.0568 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  513  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  514  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  515  0.0561 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  516  0.0435 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  517  0.0362 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  518  0.0272 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  519  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  520  0.0404 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  521  0.0568 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  522  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  523  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  524  0.0560 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  525  0.0425 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  526  0.0349 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  527  0.0266 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  528  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  529  0.0403 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  530  0.0566 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  531  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  532  0.0000 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  533  0.0560 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  534  0.0418 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  535  0.0338 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  536  0.0260 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
  537  0.0250 0.300E+00 0.150E+01 0.300E+02 0.310E+00 0.152E+01 0.600E+01 0.100E+00 0.150E-01 0.300E+00 0.100E+00 0.210E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01 0.100E+00 0.140E+01 0.150E+01
