 TITLE = "SZ_2D"
 VARIABLES = "X", "Y", "ZB","I","J","MNK"
 ZONE I=         242   J=           9
       544006.93431     2550255.02515    11.840   132     2     2
       543993.99238     2550279.15045    11.901   133     2     2
       543980.45605     2550304.60910    11.905   134     2     2
       543966.57423     2550330.91561    11.933   135     2     2
       543952.57124     2550357.61635    11.977   136     2     2
       543938.74511     2550384.57008    12.025   137     2     2
       543926.50910     2550412.18838    12.069   138     2     2
       543917.01482     2550440.85543    11.990   139     2     2
       543909.00560     2550470.06315    11.917   140     2     2
       543901.23660     2550499.31646    11.888   141     2     2
       543893.61461     2550528.57182    11.842   142     2     2
       543886.10504     2550557.81537    11.854   143     2     2
       543878.72687     2550587.04864    11.858   144     2     2
       543871.62145     2550616.29153    11.825   145     2     2
       543866.05301     2550645.73866    11.801   146     2     2
       543862.64227     2550675.50630    11.793   147     2     2
       543860.14754     2550705.42893    11.796   148     2     2
       543857.79667     2550735.38986    11.808   149     2     2
       543855.49497     2550765.36724    11.816   150     2     2
       543853.12441     2550795.32714    11.816   151     2     2
       543850.27173     2550825.11821    11.740   152     2     2
       543842.91085     2550853.09765    11.577   153     2     2
       543827.99118     2550877.99764    11.480   154     2     2
       543809.25643     2550901.33898    11.486   155     2     2
       543790.10634     2550924.53236    11.513   156     2     2
       543771.01172     2550947.81160    11.546   157     2     2
       543752.91375     2550971.74841    11.583   158     2     2
       543738.19733     2550997.82410    11.607   159     2     2
       543726.19545     2551025.59812    11.608   160     2     2
       543714.44388     2551053.45379    11.597   161     2     2
       543702.70445     2551081.03994    11.494   162     2     2
       543690.99398     2551107.84833    11.377   163     2     2
       543680.77952     2551131.15937    11.293   164     2     2
       543672.30276     2551152.16633    11.127   165     2     2
       543665.75072     2551174.53913    11.206   166     2     2
       543661.46922     2551198.00284    11.403   167     2     2
       543657.87975     2551221.95919    11.485   168     2     2
       543654.35716     2551246.09285    11.570   169     2     2
       543650.85633     2551270.27935    11.585   170     2     2
       543647.38162     2551294.44910    11.573   171     2     2
       543643.96571     2551318.57248    11.576   172     2     2
       543640.69198     2551342.64686    11.579   173     2     2
       543638.46293     2551366.76318    11.567   174     2     2
       543637.28045     2551390.94335    11.591   175     2     2
       543636.24612     2551415.11681    11.577   176     2     2
       543635.29055     2551439.27779    11.549   177     2     2
       543634.40365     2551463.42934    11.613   178     2     2
       543633.58514     2551487.57861    11.691   179     2     2
       543632.82870     2551511.73158    11.739   180     2     2
       543632.11006     2551535.88876    11.694   181     2     2
       543631.32718     2551560.03944    11.607   182     2     2
       543630.51845     2551584.16608    11.600   183     2     2
       543629.85152     2551608.24303    11.628   184     2     2
       543629.45713     2551632.21267    11.590   185     2     2
       543631.42339     2551655.86603    11.443   186     2     2
       543636.08406     2551679.25404    11.352   187     2     2
       543641.39155     2551702.63307    11.360   188     2     2
       543646.91870     2551726.01813    11.372   189     2     2
       543652.75141     2551749.31654    11.386   190     2     2
       543659.61164     2551772.28822    11.409   191     2     2
       543667.44110     2551794.96109    11.467   192     2     2
       543675.53679     2551817.53207    11.679   193     2     2
       543683.83879     2551839.97035    11.906   194     2     2
       543692.36529     2551862.17565    12.021   195     2     2
       543701.59208     2551883.70154    12.087   196     2     2
       543714.69590     2551902.49370    12.144   197     2     2
       543731.55759     2551918.79677    12.198   198     2     2
       543749.04084     2551934.61242    12.262   199     2     2
       543766.96054     2551949.58343    12.302   200     2     2
       543787.40771     2551959.39328    12.354   201     2     2
       543810.38775     2551964.14510    12.359   202     2     2
       543833.75971     2551968.08489    12.198   203     2     2
       543857.30623     2551971.50620    12.088   204     2     2
       543880.95775     2551974.25847    11.954   205     2     2
       543904.78044     2551974.41580    11.841   206     2     2
       543928.83131     2551972.12069    11.856   207     2     2
       543955.40812     2551969.15319    11.869   208     2     2
       543984.95394     2551964.60978    11.768   209     2     2
       544015.17936     2551957.87017    11.588   210     2     2
       544045.66939     2551950.00122    11.530   211     2     2
       544076.32738     2551941.90397    11.626   212     2     2
       544107.04125     2551933.69769    11.736   213     2     2
       544137.76610     2551925.52213    11.796   214     2     2
       544168.47998     2551917.47138    11.859   215     2     2
       544199.18260     2551909.65130    11.940   216     2     2
       544229.86012     2551902.09780    12.010   217     2     2
       544260.50543     2551894.92623    11.956   218     2     2
       544291.14306     2551888.59253    11.862   219     2     2
       544321.95266     2551887.51173    11.810   220     2     2
       544352.94510     2551891.71606    11.840   221     2     2
       544383.94910     2551896.81308    11.853   222     2     2
       544414.87130     2551902.68764    11.750   223     2     2
       544445.64137     2551909.50490    11.623   224     2     2
       544476.31752     2551916.90767    11.594   225     2     2
       544506.91606     2551924.72122    11.585   226     2     2
       544537.15573     2551933.87383    11.420   227     2     2
       544567.06441     2551944.25208    11.393   228     2     2
       544596.91506     2551954.87457    11.459   229     2     2
       544626.66215     2551965.72523    11.494   230     2     2
       544656.11869     2551977.04581    11.597   231     2     2
       544685.12375     2551988.75863    11.673   232     2     2
       544713.40093     2552000.48384    11.674   233     2     2
       544738.05910     2552011.08603    11.649   234     2     2
       544759.96125     2552020.57627    11.580   235     2     2
       544782.40389     2552030.08150    11.639   236     2     2
       544805.08280     2552039.68540    11.755   237     2     2
       544827.84286     2552049.38532    11.771   238     2     2
       544850.59428     2552059.22390    11.759   239     2     2
       544873.25069     2552069.41220    11.707   240     2     2
       544895.63374     2552080.51837    11.647   241     2     2
       544906.72514     2552086.40150    11.599   242     2     1
       545623.72519     2551877.04456    11.579     1     3     1
       545620.24805     2551859.67850    11.431     2     3     2
       545614.26392     2551825.17275    11.198     3     3     2
       545610.69893     2551791.46926    11.097     4     3     2
       545610.02407     2551759.51577    11.011     5     3     2
       545611.39541     2551730.66990    10.859     6     3     2
       545613.89236     2551703.53323    10.773     7     3     2
       545617.37461     2551676.00616    10.699     8     3     2
       545621.69996     2551648.17948    10.557     9     3     2
       545626.72097     2551620.12684    10.492    10     3     2
       545632.37505     2551591.94106    10.509    11     3     2
       545638.54836     2551563.69491    10.622    12     3     2
       545645.07808     2551535.43242    10.793    13     3     2
       545651.79326     2551507.16819    10.927    14     3     2
       545658.46982     2551478.88150    11.094    15     3     2
       545664.91744     2551450.54885    11.250    16     3     2
       545670.93364     2551422.13817    11.380    17     3     2
       545676.32550     2551393.60905    11.484    18     3     2
       545681.11651     2551364.96183    11.494    19     3     2
       545685.50583     2551336.24147    11.455    20     3     2
       545689.61185     2551307.48101    11.466    21     3     2
       545693.46874     2551278.69193    11.573    22     3     2
       545697.08998     2551249.87709    11.696    23     3     2
       545700.45920     2551221.03131    11.818    24     3     2
       545703.52723     2551192.14228    11.942    25     3     2
       545706.21974     2551163.19228    12.065    26     3     2
       545708.52630     2551134.16714    12.198    27     3     2
       545710.49615     2551105.05930    12.301    28     3     2
       545712.14204     2551075.86259    12.412    29     3     2
       545713.45280     2551046.57391    12.472    30     3     2
       545714.52600     2551017.20519    12.412    31     3     2
       545715.51933     2550987.79762    12.304    32     3     2
       545716.51875     2550958.44130    12.183    33     3     2
       545717.54183     2550929.31690    12.055    34     3     2
       545718.48097     2550900.77052    11.921    35     3     2
       545718.95012     2550873.47334    11.787    36     3     2
       545717.83050     2550848.81441    11.763    37     3     2
       545714.63387     2550824.98205    11.690    38     3     2
       545710.13475     2550799.55447    11.480    39     3     2
       545704.93165     2550773.11128    11.307    40     3     2
       545699.26672     2550746.09596    11.167    41     3     2
       545693.25479     2550718.85242    11.028    42     3     2
       545686.92439     2550691.62172    10.989    43     3     2
       545680.24051     2550664.55163    11.033    44     3     2
       545673.17708     2550637.71289    11.034    45     3     2
       545665.71476     2550611.13647    10.959    46     3     2
       545657.74334     2550584.85819    10.890    47     3     2
       545648.99415     2550558.93850    10.898    48     3     2
       545639.28202     2550533.38971    10.920    49     3     2
       545628.87554     2550508.08336    10.958    50     3     2
       545618.14634     2550482.88310    11.015    51     3     2
       545607.23977     2550457.74159    11.083    52     3     2
       545596.20507     2550432.64795    11.116    53     3     2
       545584.98864     2550407.63163    11.071    54     3     2
       545573.43707     2550382.76695    10.985    55     3     2
       545561.24593     2550358.20120    10.965    56     3     2
       545547.93020     2550334.16170    10.959    57     3     2
       545533.47986     2550310.65805    10.894    58     3     2
       545518.30926     2550287.56584    10.819    59     3     2
       545502.54920     2550265.01396    10.773    60     3     2
       545486.11353     2550243.37387    10.735    61     3     2
       545469.28327     2550222.97399    10.672    62     3     2
       545452.77408     2550204.39071    10.577    63     3     2
       545435.42092     2550186.73157    10.473    64     3     2
       545416.04966     2550168.84712    10.389    65     3     2
       545395.37752     2550150.93222    10.334    66     3     2
       545373.90383     2550133.09568    10.282    67     3     2
       545351.77738     2550115.67538    10.222    68     3     2
       545328.99393     2550098.99833    10.136    69     3     2
       545305.70093     2550083.05037    10.032    70     3     2
       545282.07073     2550067.72759     9.955    71     3     2
       545258.05722     2550053.15763     9.886    72     3     2
       545233.64141     2550039.34361     9.827    73     3     2
       545208.97893     2550025.99068     9.788    74     3     2
       545184.26042     2550012.77078     9.752    75     3     2
       545159.59226     2549999.51130     9.704    76     3     2
       545134.95476     2549986.25732     9.666    77     3     2
       545110.25167     2549973.17547     9.627    78     3     2
       545085.37715     2549960.44521     9.622    79     3     2
       545060.16231     2549948.35713     9.624    80     3     2
       545034.50696     2549937.03319     9.598    81     3     2
       545008.53602     2549926.13658     9.615    82     3     2
       544982.44592     2549915.23509     9.741    83     3     2
       544956.36284     2549904.12471     9.975    84     3     2
       544930.36410     2549892.83606    10.158    85     3     2
       544904.56429     2549881.51808    10.325    86     3     2
       544879.21933     2549870.34766    10.521    87     3     2
       544854.82450     2549859.59536    10.690    88     3     2
       544832.28729     2549849.98459    10.879    89     3     2
       544809.51153     2549841.00691    11.079    90     3     2
       544784.52414     2549831.59267    11.244    91     3     2
       544758.44251     2549821.68231    11.260    92     3     2
       544731.95009     2549811.18622    11.129    93     3     2
       544705.53158     2549799.96534    11.004    94     3     2
